hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
72112990,Width Upto 6mm (Excl. Reed Frame Steel Strips),284723,37336514,34622914
72119000,"Flatrolled Iron/Nonalloy Steel,Wid<600mm,Nes(Inc.Furthr Worked Than Rolled",521405,58968186,43227978
72122000,Electrolytically plated or coated with zinc,1002830,142545137,131430081
72123000,"Flatrolled Iron/Steel,Width<600mm,Zinc Plated/Coated (Excl.Electro-Plated)",14383590,1096078428,1009285007
72124099,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",637766,89915779,81679730
72125010,Steel plate of a thickness of 0.25 mm to 0.50 mm,1,18820,18450
72139190,Imported by electrode or wire drawing or electric cable clip manufacturing industry,3750723,253658226,250625310
72139190,Other of circular cross section measuring less than 14 mm in diameter,1871029,124060723,120053232
72142000,"Iron/steel bars & rods, hot-rolled...,twisted, or with deformations from rolling proc",71267,4245894,4167039
72149900,"Iron/steel bars and rods, hot-rolled, hot-drawn or hot extruded, nes",123179,9328673,8863036
72155000,"Bars and rods of iron/steel, not further worked than cold-formed or cold-finished",27000,2016760,1987740
72159000,"Bars and rods of iron/steel, nes (incl. further worked than cold-formed/cold finished",132688,7052578,4941447
72161000,"U, I Or H Sections Of Iron/Steel, Hot-Rolled..., <80mm High",10508,1078524,735736
72162100,"L Sections Of Iron/Steel, Hot-Rolled..., <80mm High",5960,611725,393435
72162200,"T Sections Of Iron/Steel, Hot-Rolled..., <80mm High",195456,20122967,16521751
72163100,"U Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",1409,414081,398000
72163200,"I Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",208749,23941350,23182575
72163300,"H Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",3287,335444,244422
72164000,"L Or T Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",198570,18033821,14492404
72166900,"Angles,Shapes..Of Iron/Steel,Not Further Worked Thn Coldformd/Finished Nes",4972,587122,561577
72169900,"Angles, Shapes And Sections Of Iron Or Non-Alloy Steel, Nes",777,223622,201042
72171000,"Wire Of Iron/Non-Alloy Steel,Not Plated/Coated,Whether Or Not Polished",684415,71164931,56494080
72172000,"Wire Of Iron Or Non-Alloy Steel,Plated Or Coated With Zinc",16581,2378146,1900806
72173000,"Wire Of Iron/Non-Alloy Steel,Plated Or Coated With Base Metals (Excl.Zinc)",80212,12197637,8423356
72179000,Imported by electric cable clip manufacturing industry,49000,7482270,4071186
72179000,Other,1170,410520,301290
72191400,Of a thickness of less than 3 mm,208425,30473016,28992985
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",19432,4269843,3878742
72192200,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 4.75-10mm",46712,15967782,14941070
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",390,124771,123056
72192400,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By <3mm",2339,340471,323560
72193100,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By >4.75mm",28846,4620396,4241227
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",23043,3608623,3502595
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",2562674,374701304,365735835
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",3847295,565192246,544786902
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",310030,46247197,43423234
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",23014,4058812,1877279
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",14909,11310760,11087895
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,234011,43380447,39475136
72209000,"Rolled products stainless steel, <600mm wide, nes",1216,982882,916839
72221100,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Circular X-Section",1000,500655,312885
72221900,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Not Circ.X-Section",11054,1729486,1695407
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",145169,23469422,21784466
72223000,"Stainless Steel Bars And Rods, Nes",15367,3961921,3344696
72224000,"Angles, Shapes And Sections Of Stainless Steel",46365,9867482,3442719
72230000,Wire Of Stainless Steel,120854,28789552,21087833
72249000,"Semi-Finished Products, Of Alloy Steel (Excl. Stainless)",9,17476,8344
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",538155,164822223,117585744
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",1773902,245969477,133459615
72253000,"Other, not further worked than hot-rolled, in coils",25500,1595871,1564425
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",701190,100223939,95953441
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",3,31819,31200
72261900,"Flatrolled Prods.Of Siliconelectric.Steel,<600mm Wide,Not Grain-Oriented",189230,31976998,15331586
72269100,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Hotrolld,<600mmwide Nes",89385,8950771,7732116
72269200,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Coldrolld,<600mm Wd Nes",15,396811,388994
72269910,Silicon crystal steel sheet (Amorphos) imported by transformer manufacturing industry,2972,948853,493868
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",76646,9537699,6009163
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",7888,1289368,1223112
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,320972,22425262,21329158
72281000,"Bars And Rods, Of High-Speed Steel",1,313,307
72283000,"Bars And Rods Of Alloy Steel, Nes, Hot-Rolled, -Drawn Or Extruded",115360,11924587,11748378
72286000,"Bars And Rods Of Alloy Steel, Nes",818935,73659115,65818108
72287000,"Angles, Shapes And Sections Of Alloy Steel",1172603,116681271,79805068
72292000,Wire Of Silico-Manganese Alloy Steel,25920,3568797,2395889
72299000,"Wire Of Alloy Steel, Nes",10015,1776923,1729641
73011000,Sheet Piling Of Iron Or Steel,259240,42868884,42019995
73021000,Railway Rails Of Iron Or Steel,10720,1940652,1917077
73024000,Railway Fish Plates And Sole Plates Of Iron Or Steel,11700,1791185,1773450
73029000,"Railway Track Construction Material Of Iron Or Steel, Etc, Nes",153623,46391087,32773722
73030000,"Tubes, Pipes And Hollow Profiles, Of Cast Iron",2232327,446660491,353943009
73041110,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, Exceed",1650,277461,222701
73041120,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, 8 inch",321818,61291235,52448865
73041910,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, Exc",11933,2046573,1340095
73041920,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, 8 in",229791,40723471,26564927
73042210,"Casing, tubing and drill pipe..Drill pipe of stainless steel Exceeding 8 inch d",299653,51036207,50030594
73042410,"Casing, tubing and drill pipe..Other, of stainless steel , Exceeding 8 inch di",38760,10308524,10206460
73042920,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),<=8"" Dia,Used In Oil/Gas Drill",300460,63581318,58913960
73043900,Other Circular cross section of iron or non alloy steel (Excl cold drawn or cold rol),295436,62559619,57300336
73044190,"Capillary Tube (Excl.16 Bwg To 29 Bwg), Of S.Steel, Circular Cross Section",2711,1786041,1737835
73044990,"Other Tubes,Pipes,Profiles,Circular,Nes(Excl.Capillary Tube Of 16 Bwg To..",8122,5134594,5033422
73045100,"Seamless Alloy Tubes/Pipes/Profiles, Cold-Drawn/Rolled",33,49343,23558
73045900,"Seamless Alloy Tubes/Pipes/Profiles, Nes",1506,565507,270619
73049000,Seamless Iron/Steel Tubes/Pipes/Profiles Of Non-Circular X-Section,253406,56181356,50766870
73053100,Longitudinally welded,124610,18715804,12058514
73059000,"Iron/steel tubes, riveted, >406.4mm external diameter",2,1001,859
73061110,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel Excee",7941,1292105,1071723
73061120,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel, 8 in",11591,1888147,1296349
73061920,"Line pipe of a kind used for oil/gas pipelines:Excl.Welded,of stainless steel,",15743,2357514,1685689
73063000,"Other, welded, of circular cross-section of iron or non-alloy steel",200074,50183688,48829919
73064000,"Other, welded, of circular cross-section, of stainless steel",1316,1184364,1071854
73065000,"Other, welded, of circular cross-section, of other alloy steel",2740,411547,403438
73066100,"Othr,weld, of non-circu.cr.section Of square or rec.cross-sec., NES",1448,1049068,1028398
73069000,"Tubes, pipes and hollow profiles, riveted, of iron or steel, nes",415203,174474343,162213551
73071900,"Cast Tube Or Pipe Fittings Of Iron,Oth.Than Non-Malleable Steel",431413,110296842,103549412
73072100,Flanges Of Stainless Steel,9692,4653921,4227358
73072200,"Threaded Elbows, Bends And Sleeves Of Stainless Steel",48192,12877703,7960690
73072300,Butt Welding Fittings (Excl. Elbows And Bends) Of Stainless Steel,115,330133,323274
73072900,"Tube Or Pipe Fittings Of Stainless Steel, Nes",31831,12941447,10763410
73079100,Flanges Of Iron Or Steel (Excl. Stainless),36753,12707345,10755216
73079210,Sleeves,4181,11166273,10746204
73079290,"Threaded Elbows, Bends And Sleeves Of Iron Or Steel (Excl. Stainless)",59277,26866691,23599987
73079300,Lock ring,4347,798011,711022
73079910,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",951,745218,731466
73079990,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",70256,50223137,47037024
73081000,Bridges And Bridge-Sections Of Iron Or Steel,56049,18736906,18367718
73082000,Towers And Lattice Masts Of Iron Or Steel,1772913,326314921,230822883
73083000,"Doors, Window-Frames And Thresholds For Doors Of Iron Or Steel",152806,139975146,93201053
73084000,"Equipment For Scaffolding,Shuttering,Propping Or Pitpropping Of Iron/Steel",419386,79803900,49777553
73089020,Industrial .. System Imp. by Ind. IRC Holder VAT ... 100% Exp. Oriented Garments ind.,5700,855811,838949
73089020,Industrial Racking System,8064,1439412,1411050
73089091,Metal frames for LCD/LED TV panel imported by TV manufacturing industry,4365,2446249,2337026
73089099,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",1084494,253068031,168239317
73090010,Silo,262470,109559661,107485433
73090090,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",16351,10002727,9418155
73101000,"Tanks, Casks, Drums, Cans... (Excl. For Gas) Of Iron Or Steel, 50-300 L",2770,2152837,2054669
73102110,"Tin plated cans, bottom not closed by soldering or crimping (e.g. Beverage Can Type)",320,89369,58896
73102190,Cans Closed By Soldering And Crimping (Excl.Tin Plated Cans),73371,25474728,22030104
73102900,"Tanks, Casks, Drums... (Excl. For Gas) Of Iron Or Steel, <50 L",132419,89903865,82394840
73110010,"Containers For Compressed Or Liquefied Gas,Of Iron/Steel, >5000l,Ckd",21777,10422936,9704445
73110020,LPG GAS CYLINDER CAPACITY BELOW 5000 LITRES,99406,583546,572216
73110090,"Containers For Compressed Or Liquefied Gas (Ex.Capacity >5000l, Ckd)",11932,36337741,35622038
73121000,"Stranded Wire, Cables Of Iron Or Steel, Not Electically Insulated",175564,40480330,34270281
73129000,"Plaited Bands, Slings, Etc, Of Iron Or Steel, Not Electically Insulated",7516,1493875,1195406
73130000,"Barbed Wire And Other Fencing Material, Of Iron Or Steel",20,7449,7335
73141200,Stainless Steel Woven Cloth Endless Bands For Machinery,3192,3759313,3689344
73141400,Woven Cloth Of Stainless Steel (Excl. Endless Bands For Machinery),29145,9419377,4740263
73141900,Woven Cloth Of Iron Or Steel Wire (Excl.Endless Bands Or Stainless Steel),3984,1950119,1663209
73142000,"Wire Iron/Steel Grill,Fencing,Welded @ Intersect,Mesh>=100cm2,X-Sectn>=3mm",24942,14321736,8673025
73143100,"Iron/steel grill, netting & fencing, welded at intersection,plated or coated with zinc",144,145987,137387
73143900,"Iron/Steel Grill, Netting & Fencing, Welded At Intersection, Nes",576,237485,188767
73144200,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes, Coated With Plastics",803,200126,187203
73144900,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes,",11607,3355110,2327644
73145000,Expanded Metal Of Iron Or Steel,105,25946,25767
73151110,"Roller chain of iron or steel Of a kind used exclusively ..or automotive vehicles , nes",80566,25396245,19445896
73151120,Roller Chain Of Iron/Steel Of A Kind Used Exclusively In Motor Cycles,179726,92308364,80164201
73151190,"Roller Chain Of Iron Or Steel, Nes",106098,53859979,49429294
73151200,Articulated Link Chain (Excl. Roller Chain) Of Iron Or Steel,22776,9258436,8329184
73151900,Parts Of Articulated Link Chain Of Iron Or Steel,71557,33205381,31358117
73158100,Stud-Link Of Iron Or Steel,379,105729,58615
73158200,Welded Link Chain (Excl. Stud-Link) Of Iron Or Steel,2340,605450,170185
73158900,"Chain, Nes, Of Iron Or Steel",12493,13829126,12984851
73159000,"Parts Of Chains, Nes, Of Iron Or Steel",14562,8512369,7308282
73170000,"Nails, tacks, drawing pins, ...erial, but excluding such articles with heads of copper.",44071,8546106,5175287
73181100,Threaded Coach Screws Of Iron Or Steel,12934,3366701,2050273
73181200,Threaded Wood Screws (Excl. Coach Screws) Of Iron Or Steel,28560,7692412,6459978
73181300,Threaded Screw Hooks And Screw Rings Of Iron Or Steel,316,196360,188510
73181400,Threaded Self-Tapping Screws Of Iron Or Steel Imp by pre-fab. Buil. industry,154505,43119915,33203862
73181510,Flus type tower bolt,4,80380,78815
73181590,"Threaded Screws&Bolts Of Iron Or Steel,Nes Whether Or Not With Nuts/Washer",556605,245092135,226839874
73181600,Threaded Nuts Of Iron Or Steel,199161,63933340,58828575
73181900,"Threaded Articles, Nes, Of Iron Or Steel",188990,71813676,52538202
73182100,Non-Threaded Spring Washers And Other Lock Washers Of Iron/Steel,785,2042510,1885203
73182200,Other washers,11461,19565610,18626050
73182310,Stapple Pin For Tv Cabinet And Rivets For Tv/Radio,96,48063,11166
73182390,"Rivets, Nes",24426,12581714,11527251
73182400,Cotters And Cotter-Pins Of Iron/Steel,7832,2847816,1904248
73182910,M.S. Nipple,1541,766763,751921
73182990,"Screw,bolts,nuts,coach,screws,screw hooks,river,cotters,cotter-pins,washers..,NES",76770,34431462,24220731
73194000,Safety pins and other pins,56290,10863645,8560867
73199000,"Knitting needles, bodkins, crochet hooks, etc, of iron or steel",13064,11593770,9583548
73201000,LEAF SPRINGS AND LEAVES THERE FOR,615,364660,356885
73202000,Helical springs of iron or steel,20760,8399003,6171939
73209000,Other,68195,40343862,36822045
73209000,Spring imported by compressor manufacturing industry,5385,1310865,1243687
73211100,"Cooking Appliances, Plate Warmers, For Gas Fuel... Of Iron Or Steel",98674,12549943,10195536
73211200,"Cooking Appliances, Plate Warmers, For Liquid Fuel Of Iron Or Steel",50,15018,2454
73211900,"Cooking appliances & plate warmers: Other, including appliances for solid fuel",5103,846024,665391
73218190,"Appli.(Ex.Cookers)For Gas Fuel/Both Gas&Oth.Fuels,Of Iron/Stell(Ex.Lab Use",4455,715675,540248
73218290,"Appliances)Ex.Cooking Appliances/Plate Warmers) For Liquid Fuel,Of Iron...",94,19023,1472
73218910,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",1295,92409,73497
73218990,"Stoves,ranges,grates,cookers appliances, Other,including appliances for solid fuel",287,123986,57316
73219000,"Parts Of Appliances Of 7321.11 To 7321.83, Of Iron Or Steel",659182,168073456,137841702
73221900,"Radiators, Not Electrically Heated, And Parts Thereof Of Iron Or Steel",50,19499,19244
73229000,"Air Heaters/Hot Air Distributors..., Nes (Non-Electric) Of Iron/Steel",273,533701,514560
73231000,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like",30205,5689560,4556115
73239100,"Table, Kitchen Or Household Articles... Of Cast Iron, Not Enamelled",8212,2394776,1513864
73239200,"Table, Kitchen Or Household Articles... Of Cast Iron, Enamelled",1019,246885,71097
73239300,"Table, kitchen or household articles... of stainless steel",191009,48840905,34164967
73239400,"Table, kitchen or household articles... of iron or steel, enamelled",236563,47594068,35835401
73239910,"Parts imported by table, kitchen or other household articles manufacturing industry",48916,15316213,12717413
73239910,"Parts of table, kitchen or other household articles",492,187532,108565
73239990,"Table, kitchen or household articles... of iron or steel, nes",29745,7689782,5700692
73241000,"Sinks And Wash Basins, Of Stainless Steel",52133,17444254,13314328
73242900,Baths Of Iron (Excl. Cast) Or Steel,5455,1849648,1039949
73249000,Sanitary Ware And Parts Of Sanitary Ware Of Iron Or Steel,141098,49723696,34849366
73251000,"Other Cast Articles Of Non-Malleable Cast Iron, Nes",640,200266,196320
