hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
72027000,Ferro-Molybdenum,250,1196667,1456073
72029900,"Ferro-Alloys, Nes",12600,3195302,5484407
72031000,"Ferrous Products Obtained By Direct Reduction Of Iron Ore, In Lumps...",46170880,2084537104,2283006948
72041000,Waste and scrap of cast iron,299068,15166187,15471028
72043000,Waste and scrap of tinned iron or steel,2148090,97353292,106931921
72044900,"Ferrous waste and scrap, nes",505331846,22542609169,25125711715
72051000,"Granules, Of Pig Iron, Spiegelelsen, Iron Or Steel",117500,11328890,14030543
72052100,Powders Of Alloy Steel,200,15466,23290
72052900,"Powders Of Pig Iron, Spiegeleisen, Iron Or Steel (Excl. Alloy Steel)",100,9328,16278
72061000,"Ingots Of Iron And Non-Alloy Steel, Nes",7310,390500,398350
72069000,"Iron And Non-Alloy Steel, In Primary Forms (Excl. Ingots), Nes",10,1227,5008
72071900,"Semi-Products Of Iron Or Non-Alloy Steel, <0.25% Carbon, Nes",514351,30400484,33133206
72081000,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,320610,22153124,24889563
72081000,"In coils, not further worked than hot rolled, with patterns in relief",631202,45012517,50194712
72082500,Of a thickness of 4.75 mm or more,758045,44734182,51586321
72082600,Of a thickness of 3 mm or more but less than 4.75 mm,970634,57935794,67147809
72082700,"Flat-Rolled Imported by transformer, bicycle parts, and products of Chapter 72 & 73 industry",507235,39728782,45657986
72082700,Flat/hot-rolled iron/steel of a thickness of less than 3 mm,2123288,124156863,143809076
72083600,Of a thickness exceeding 10 mm,686358,40442372,42986433
72083700,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,3389607,196222252,208547469
72083700,Of a thickness of 4.75 mm or more but not exceeding 10 mm,3810920,225176165,239681075
72083800,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,5274456,311202108,322792173
72083800,Of a thickness of 3 mm or more but less than 4.75 mm,4193942,248150605,266242711
72083900,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,64312052,3858061038,3953067305
72083900,Of a thickness of less than 3 mm,9935123,588414476,631598137
72084000,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,134410,10060185,10433777
72084000,"Not in coils, not further worked than hot rolled, with patterns in relief",642365,43266249,54782819
72085100,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,44520,3423959,4038842
72085100,Of a thickness exceeding 10 mm,3025816,206062659,213598410
72085200,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,165995,10298071,11583491
72085200,Of a thickness of 4.75 mm or more but not exceeding 10 mm,1630484,107624508,119090708
72085300,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 manufacturing industry,97935,6124428,6958216
72085300,Of a thickness of 3 mm or more but less than 4.75 mm,408284,30346306,37304072
72085400,Flat-Rolled Imported by transformer and products of Chapter 72 & 73 industry,49095,3167793,3314674
72085400,Of a thickness of less than 3 mm,2499955,158412829,178516258
72089000,Other,785,163555,284826
72091500,"Flat/Cold-Rolled Iron/Steel, In Coils, Width >=600mm, >=3mm Thick",28085,2828999,3126811
72091610,COLD ROLLED STEEL SHEET..Of a thickness exceeding 1 mm but less than 3 mm,47410,4463372,4749779
72091690,"Flat/Cold-Rolled Iron/Steel, In Coils, Width >=600mm, >1mm But <3mm Thick",772052,66471445,73546622
72091710,Cold rolled steel sheet....Of a thickness of 0.5 mm or more but not exceeding 1 mm,69930,5606914,5732712
72091790,"Flat/Coldrolled Iron/Steel,In Coils,Width >=600mm, >=0.5mm But <=1mm Thick",1647098,121785856,128719527
72091800,Flat roll Prod. in coil not Fut. work.. Cold roll thickness <.5mm,3000,294584,525898
72092600,"Flat/Cold-Rolled Iron/Steel,Not In Coils,Width>=600mm, >1mm But<3mm Thick",107303,9422981,11274137
72092700,"Flat/Coldrolled Iron/Steel,Not In Coils,Wid>=600mm,>=0.5mm But <=1mm Thick",263151,15603146,21006940
72092800,"Flat/Cold-Rolled Iron/Steel, Not In Coils, Width >=600mm, < 0.5mm Thick",44009,3511176,3581749
72099000,"Flat/Coldrolled Iron/Non-Alloy Steel,Wid>=600mm,Not Clad,Plated/Coated Nes",247500,13549019,20144623
72101200,"Flat-Rolled Iron/Steel, Width >=600mm, <0.5mm Thick, Plated... With Tin",2293839,295362526,337350384
72103000,Electrolytically plated or coated with zinc,640,52945,70096
72104910,Flat rolled prod. of a thickness => 0.4 mm Imp.VAT reg. Refri. & Pre. Fab.bu.Industry,21590432,1469217569,1642289191
72104990,"Flat rolled products, NES",4665579,360023031,394547437
72105000,"Rolled Iron/Steel,Width>=600mm,Plated With Chromium Oxides/Cr. & Cr Oxides",25395,3898196,5101878
72106110,Flat-rolled products Imported by continuous color coating line manufacturing industry,1504334,125702785,154865380
72106110,Of a thickness of 0.25mm or more Imp by Ind.IRC VAT Compliant cont. color coating lin,758498,76227965,109802652
72107010,Of a thick of 0.3 mm or more imp by VAT reg refrigerator or air cond. manu. ind.,12682,3061737,3188349
72107010,Of a thickness of 0.3 mm or more,1113568,133219834,154512869
72107020,"Painted, varnished or coated with plastics a Of a thickness of 1.0 mm or more",63291,10782634,11109719
72107099,"Other painted, varnished or coated with plastics",822785,58780031,78545526
72109000,"Rolled Iron/Steel, Width >=600mm, Otherwise Clad,Plated Or Coated Nes",218955,21370501,28727465
72111900,Other,152062,13037909,14961055
72112300,"Flat/Cold-Rolled Iron/Steel,Width <600mm, Contng.By Weight < 0.25% Carbon",154966,15440243,17647766
72112990,Width Upto 6mm (Excl. Reed Frame Steel Strips),193814,20769766,23303168
72119000,"Flatrolled Iron/Nonalloy Steel,Wid<600mm,Nes(Inc.Furthr Worked Than Rolled",608174,49731839,67883089
72121000,"Flatrolled Iron/Nonalloy Steel,Width <600mm, Plated Or Coated With Tin",500,339753,346584
72122000,Electrolytically plated or coated with zinc,1175951,162916115,170775172
72122010,Electorlytically plated or coated.. Imp by VAT Reg.Refri and air cond manu. indus.,33878,1234342,3028885
72123000,"Flatrolled Iron/Steel,Width<600mm,Zinc Plated/Coated (Excl.Electro-Plated)",12148565,854170808,926589935
72124099,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",1318083,132990068,150694522
72125010,Steel plate of a thickness of 0.25 mm to 0.50 mm,20123,2183816,2795819
72125090,Excl. Steel plate imp.by VAT reg. refrigerator manf. industry,8538,929361,1347008
72139190,Imported by electrode or wire drawing or electric cable clip manufacturing industry,4834664,333171426,337596981
72139190,Other of circular cross section measuring less than 14 mm in diameter,1711200,111508646,114396621
72139990,"Hot-rolled iron or non-alloy steel bars & rods, in irregularly wound coils, nes",14,1227,8764
72141000,"Iron or non-alloy steel bars and rods, forged,",73440,3614431,3687080
72142000,"Iron/steel bars & rods, hot-rolled...,twisted, or with deformations from rolling proc",30435,2245656,2290791
72149900,"Iron/steel bars and rods, hot-rolled, hot-drawn or hot extruded, nes",3,127858,130428
72155000,"Bars and rods of iron/steel, not further worked than cold-formed or cold-finished",1626,298757,308518
72159000,"Bars and rods of iron/steel, nes (incl. further worked than cold-formed/cold finished",872010,66787167,68300970
72161000,"U, I Or H Sections Of Iron/Steel, Hot-Rolled..., <80mm High",18400,1217319,1889175
72162100,"L Sections Of Iron/Steel, Hot-Rolled..., <80mm High",2106,137770,220665
72162200,"T Sections Of Iron/Steel, Hot-Rolled..., <80mm High",45386,3130077,4658460
72163100,"U Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",4500,165703,673610
72163200,"I Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",112040,8232364,11406743
72163300,"H Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",6065,407952,622818
72164000,"L Or T Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",272771,21605649,26261539
72165000,"Angles/Shapes/Sections Of Iron/Steel,Not Furthr Worked Than Hot-Rolled Nes",191711,25277470,33650892
72166900,"Angles,Shapes..Of Iron/Steel,Not Further Worked Thn Coldformd/Finished Nes",73,45042,50308
72169900,"Angles, Shapes And Sections Of Iron Or Non-Alloy Steel, Nes",213761,22267003,24377068
72171000,"Wire Of Iron/Non-Alloy Steel,Not Plated/Coated,Whether Or Not Polished",1019316,85479832,104054940
72172000,"Wire Of Iron Or Non-Alloy Steel,Plated Or Coated With Zinc",98355,9054163,13801795
72173000,"Wire Of Iron/Non-Alloy Steel,Plated Or Coated With Base Metals (Excl.Zinc)",442488,44325103,66378305
72179000,Other,2771,388794,539685
72189900,"Semi-Finished Products Of Stainless Steel,Nes",1,1227,1252
72191400,Of a thickness of less than 3 mm,330196,49523927,50519220
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",1395,188350,204355
72192200,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 4.75-10mm",64490,7678244,9391916
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",28640,3409907,4170759
72192400,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By <3mm",143700,18245747,21150840
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",22480,3214549,3273315
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",3696925,533739828,543876697
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",4851849,691974501,726908277
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",710396,100617748,103558955
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",48729,7805375,8816799
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",8326,6208411,6409625
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,443763,70412692,77286737
72209000,"Rolled products stainless steel, <600mm wide, nes",33478,6678643,6934532
72221900,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Not Circ.X-Section",60,14729,29517
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",120294,18058637,19296362
72223000,"Stainless Steel Bars And Rods, Nes",11760,2676515,2878547
72224000,"Angles, Shapes And Sections Of Stainless Steel",53,12884,13142
72230000,Wire Of Stainless Steel,232831,48467437,57483066
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",608413,124552404,187118164
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",1089582,93897502,184156747
72253000,"Other, not further worked than hot-rolled, in coils",7,5155,5260
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",1555853,226790454,233919330
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",15,291964,297728
72261900,"Flatrolled Prods.Of Siliconelectric.Steel,<600mm Wide,Not Grain-Oriented",2,40260,41070
72269100,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Hotrolld,<600mmwide Nes",16628,1449093,1652131
72269200,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Coldrolld,<600mm Wd Nes",81810,8156419,9732830
72269910,Silicon crystal steel sheet (Amorphos) imported by transformer manufacturing industry,1380,313364,420824
72269990,"Flat-Rolled Products Of Other Alloy Steel, <600mm Wide, Nes",13631,10318393,10525791
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",441775,34471313,54996739
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",7238,984627,1077288
72279020,M.S. bars and rods imported by electrode manufacturing or wire drawing industry,103468,7150103,7236085
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,133780,9057424,11464054
72282000,Bars And Rods Of Silico-Manganese Steel,108462,6481816,12150162
72283000,"Bars And Rods Of Alloy Steel, Nes, Hot-Rolled, -Drawn Or Extruded",788,641137,650527
72284000,Bars And Rods Of Alloy Steel Not Further Worked Than Fooged,116744,16980174,19203965
72286000,"Bars And Rods Of Alloy Steel, Nes",356011,31081697,35098109
72287000,"Angles, Shapes And Sections Of Alloy Steel",1671036,117009368,168060653
72292000,Wire Of Silico-Manganese Alloy Steel,33480,3051843,4780684
72299000,"Wire Of Alloy Steel, Nes",69779,8306472,12431508
73011000,Sheet Piling Of Iron Or Steel,535620,40660444,54909215
73012000,"Angles, Shapes And Sections Of Iron Or Steel",1491,889638,893639
73021000,Railway Rails Of Iron Or Steel,58099,9332878,12286230
73029000,"Railway Track Construction Material Of Iron Or Steel, Etc, Nes",209441,72354421,74687906
73030000,"Tubes, Pipes And Hollow Profiles, Of Cast Iron",33321,1226937,4506909
73041120,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, 8 inch",26211,6528582,7606880
73041910,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, Exc",4556,832644,994916
73041920,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, 8 in",429098,54707296,71285746
73042210,"Casing, tubing and drill pipe..Drill pipe of stainless steel Exceeding 8 inch d",1087249,231696835,234037205
73042220,"Casing, tubing and drill pipe..Drill pipe of stainless steel 8 inch dia or less",192758,48639260,49142292
73042320,"Casing,tubing & drill pipe,Excl.Drill pipe of stainless steel: Exceed. 8 inch d",111354,102442175,104609575
73042910,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),>8"" Dia,Used In Oil/Gas",285034,57830322,69599601
73042920,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),<=8"" Dia,Used In Oil/Gas Drill",1312,1768547,1804096
73043100,"Seamless Iron/Steel Tubes/Pipes/Profiles, Circular, Cold-Drawn/Rolled",39053,9537825,13627135
73043900,Other Circular cross section of iron or non alloy steel (Excl cold drawn or cold rol),562082,88855274,107458283
73044190,"Capillary Tube (Excl.16 Bwg To 29 Bwg), Of S.Steel, Circular Cross Section",14504,3643589,3759419
73044990,"Other Tubes,Pipes,Profiles,Circular,Nes(Excl.Capillary Tube Of 16 Bwg To..",40,1509804,1531723
73045100,"Seamless Alloy Tubes/Pipes/Profiles, Cold-Drawn/Rolled",3687,452555,600145
73045900,"Seamless Alloy Tubes/Pipes/Profiles, Nes",0,4173,4257
73049000,Seamless Iron/Steel Tubes/Pipes/Profiles Of Non-Circular X-Section,1027801,125273754,182224226
73051100,"Iron/Steel Line Pipe,Longitud.Submerged Arc Welded,Circ.X-Section >406.4mm",172,198979,202978
73053100,Longitudinally welded,86930,8239026,12994963
73059000,"Iron/steel tubes, riveted, >406.4mm external diameter",5,2455,2504
73061110,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel Excee",1126,34540,183213
73061120,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel, 8 in",15910,1507533,2755939
73061920,"Line pipe of a kind used for oil/gas pipelines:Excl.Welded,of stainless steel,",6325,1485948,2100929
73062910,"Casing and tubing of a kind used in the dril for oil/gas,Excl.Weld,of s.less st",2617,326988,425957
73062920,"Casing and tubing of a kind used in the dril for oil/gas,Excl.Weld.,of s.less s",33810,4328911,5504447
73063000,"Other, welded, of circular cross-section of iron or non-alloy steel",212575,29254311,36802743
73064000,"Other, welded, of circular cross-section, of stainless steel",2001,3188463,3265468
73065000,"Other, welded, of circular cross-section, of other alloy steel",1188,699484,709228
73066100,"Othr,weld, of non-circu.cr.section Of square or rec.cross-sec., NES",45308,5554596,7573073
73069000,"Tubes, pipes and hollow profiles, riveted, of iron or steel, nes",383350,208677425,217491453
73071100,Cast Tube Or Pipe Fittings Of Non-Malleable Cast Iron,85,79281,80417
73071900,"Cast Tube Or Pipe Fittings Of Iron,Oth.Than Non-Malleable Steel",140996,26734625,29327961
73072100,Flanges Of Stainless Steel,2469,2319874,2379386
73072200,"Threaded Elbows, Bends And Sleeves Of Stainless Steel",69773,26998756,29590780
73072300,Butt Welding Fittings (Excl. Elbows And Bends) Of Stainless Steel,1969,3495939,3570744
73072900,"Tube Or Pipe Fittings Of Stainless Steel, Nes",51052,24772661,25873833
73079100,Flanges Of Iron Or Steel (Excl. Stainless),12495,7469710,8186593
73079210,Sleeves,888,3994599,4112071
73079290,"Threaded Elbows, Bends And Sleeves Of Iron Or Steel (Excl. Stainless)",47174,14244999,17867816
73079300,Lock ring,33066,10828550,11125898
73079910,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",789,274672,280190
73079990,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",36669,29535662,31476105
73081000,Bridges And Bridge-Sections Of Iron Or Steel,23306,6701607,6833599
73082000,Towers And Lattice Masts Of Iron Or Steel,2135673,284462921,310237867
73083000,"Doors, Window-Frames And Thresholds For Doors Of Iron Or Steel",86201,49266998,80146134
73084000,"Equipment For Scaffolding,Shuttering,Propping Or Pitpropping Of Iron/Steel",363729,14690475,67915601
73089010,Door co-ordinator,7,2629,2682
73089020,Industrial Racking System,34439,3925515,7498157
73089020,Industrial Racking System Imported by 100% Export Oriented Garments Industry,97074,17872775,18232017
73089091,Metal frames for LCD/LED TV panel,420,1010365,1058929
73089091,Metal frames for LCD/LED TV panel imported by TV manufacturing industry,13606,5562924,6117565
73089099,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",901511,715002607,776928768
73090010,Silo,120,44172,45074
73090090,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",136441,84583561,87202097
73101000,"Tanks, Casks, Drums, Cans... (Excl. For Gas) Of Iron Or Steel, 50-300 L",745,2838852,2922659
73102190,Cans Closed By Soldering And Crimping (Excl.Tin Plated Cans),84629,36415197,44306244
73102900,"Tanks, Casks, Drums... (Excl. For Gas) Of Iron Or Steel, <50 L",215812,148737194,173075932
