hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
82141000,"Paper Knives, Letter Openers, Erasing Knives, Pencil Sharpeners...",21392,4106888,3256480
82142000,Manicure Or Pedicure Sets And Instruments (Incl. Nail Files),83136,14868727,11422238
82149000,Other Articles Of Cutlery,6924,1362896,863119
82151000,"Sets Of Spoons,Forks, Etc (One Or More Article Plated With Precious Metal)",9907,991468,884262
82152000,"Sets Of Assorted Spoons, Forks, Etc... (Excl. Plated)",95570,25312148,19364017
82159900,"Spoons, Forks, Ladles, Skimmers... Or Similar Tableware, Nes",74174,22364113,17419335
83011000,Padlocks Of Base Metal,157597,59490086,42592740
83012000,Locks of a kind used for motor vehicle,25349,11964136,9426986
83013000,Locks For Furniture Of Base Metal,38686,20678751,16918068
83014010,"Lever lock, Mortice lock",314,199265,42431
83014010,"Lever lock, Mortice lock imported by fire-resistant door manufacturing industry",300,533433,522923
83014090,Other locks,73017,51426119,39112193
83015000,"Clasps And Frames With Clasps, Incorporating Locks Of Base Metal",7787,3898388,3213263
83016000,Parts Of Padlocks And Locks Of Base Metals,209275,79734909,56084613
83017000,Keys Presented Separately Of Base Metal,21559,8327225,4259434
83021000,Hinges Of Base Metal,309009,102352531,84238242
83022000,Castors Of Base Metal,36040,10434418,9265587
83023000,"Mountings, Fittings, Etc, For Motor Vehicles, Of Base Metal, Nes",15832,6921554,4830764
83024100,"Mountings, Fittings, Etc, Suitable For Buildings, Of Base Metal, Nes",219241,56343190,38919077
83024210,Magnatic door holder....Suitable for furniture,1812,641943,554678
83024290,"Mountings, Fittings, Etc, Suitable For Furniture, Of Base Metal, Nes",276200,71675405,49607930
83024910,"OTHR MOUNTING, FIT.&SIMILAR ARTICLES, DEV. /FITTINGS FOR BARR.WIND. & OR PANIC EXIT DOOR",8048,2638497,2397155
83024991,OTR MOUNTING FITTINGS &SIMILAR ARTI.EXCL. DEVICE/FIT.FOR BARRED WINDOWS & OR PANIC EXIT,40770,10581958,6689706
83024999,OTR MOUNTING FITTINGS &SIMILAR ARTI.EXCL. DEVICE/FIT.FOR BARRED WINDOWS & OR PANIC EXIT,13093,6648797,4754348
83025000,"Hat-Racks, Hat-Pegs, Brackets And Similar Fixtures Of Base Metal",6878,4422520,2968897
83026000,Automatic door closers,59698,15545044,12112252
83026000,Automatic door closers imported by fire-resistant door manufacturing industry,660,430066,421592
83030000,"Armoured Or Reinforced Safes, Strong-Boxes And Doors... Of Base Metal",10098,2710754,1360610
83040000,Filing Cbnts.Card-Index Cbnes../Desk Eqpmnt.Of Base Mtl.Oth.Than Hs 94.03,1616,308800,191176
83051000,Fittings For Loose-Leaf Binders Or Files Of Base Metal,22014,2970668,2564966
83052000,"Staples In Strips, Of Base Metal",122286,20097012,17430952
83059000,"Office Artcls.Such As Ltr.Clips,Ltr.Corners..Of Base Metal Incldng.Parts",21730,4028868,2882730
83061000,"Bells, Gongs, Etc, Non-Electric, Of Base Metal Containing more than 99.99 % of bismut",29823,7659097,6228064
83062100,"Statuettes And Other Ornaments Of Base Metal, Plated With Precious Metal",484,136572,80190
83062900,Statuettes and other ornaments of base metal (excl. plated),56066,13357936,10848176
83063000,"Photograph, Picture Or Similar Frames; Mirrors Of Base Metal",1616,475163,254759
83071000,Flexible Tubing Of Iron Or Steel,32290,28438784,26551247
83079000,Flexible Tubing Of Other Base Metal (Excl. Iron Or Steel),6486,2826105,2401358
83081000,"Hooks, Eyes And Eyelets Of Base Metal",36090,11815234,10247603
83082000,Tubular Or Bifurcated Rivets Of Base Metal,12676,4771621,3197391
83089000,"Clasps, Buckles... Beads Andspangles Of Base Metal (Incl. Parts)",99292,34130037,25087432
83091000,Crown Corks Of Base Metal,2190,422825,403070
83099010,Lug Caps,11205,8039142,6343440
83099020,Container Seal,5819,3966476,1203512
83099030,Combination seal for vials,6067,29278472,28653358
83099091,"Stoppers, caps and lids.. excl.Crown corks nes,",9884,1878315,1663143
83099099,"Stoppers, caps and lids.. excl.Crown corks nes,",17616,4942803,4406899
83100000,"Sign-Plates, Name-Plates, Address-Plates, Etc, Of Base Metal(Ex.Hsno-94.05",574,407535,322014
83111010,"Coated electrodes of base metal, for electric arc-welding......Welding wire",80327,11649762,9156635
83111090,"Coat electrode of base metal, for elec arc-weld, ExWeld wire imp by VAT reg com. manu",169481,28741234,25742212
83112000,"Cored Wire Of Base Metal, For Electric Arc-Welding",253992,40422906,32827722
83113000,"Coated rods and cored wire of base metal, for soldering, brazing...",16987,20823936,18706666
83119000,"Wires, Rods... Of Base Metal, Coated/Cored (Incl. Powder For Sprays) Nes",9305,1732016,780233
84021100,Watertube Boilers With A Steam Production >45t/Hour,95,299157,295707
84021200,Watertube Boilers With A Steam Production =<45t/Hour,87386,32816112,27243033
84021900,"Other Vapour Generating Boilers, Nes (Incl. Hybrid Boilers)",234845,153820044,134776361
84029000,Parts Of Sheam On Oth.Vapour Genrtng.Boilers & Super-Heated Water Boiles,790,6851036,6777878
84031000,Central Heating Boilers For Oth.Than Hs Code No-84.02,1177,441972,343560
84049000,parts of 8401 to 8404,1,11633,11474
84051000,"Producer Gas Or Water Gas Generators; Acetylene Gas Generators, Etc",2103,7591728,7442140
84059000,Parts Of Producer Gas Or Water Gas Generators Etc,30,2302087,2256727
84069000,Parts Of Steam And Other Vapour Turbines,220,5588886,5478764
84072100,Outboard Motors For Marine Propulsion Engines,6489,29316405,28719162
84073290,"Oth.Spark-Ignition..,For Vehicles,Of Cy..Capacity >50 Cc, Not >250c",759209,975276586,952165905
84073390,"Spark-Igni...For Vehicles, Of Cylinder Capacity 250-1000 Cc",21138,34773242,34060432
84073490,"Cylinder capacity >1,000 cc exlc. Bus or Truck engine with inbuilt CNG mechanism",332369,54553491,21794382
84079090,"Spark-Ignition Reciprocating/Rotary Intl. Combustion Engines, Nes",60,86493,84789
84081000,Marine propulsion engines,1431,14573388,14336874
84082039,Other diesel engine>=2600cc,192216,23833344,6332439
84082090,"Compression-Ignition ... , Other Engines For Vehicles Of Chapter No. 87",10800,2065876,918071
84089010,Diesel Engines of capacity 3 to 45 HP,627722,139987958,134767252
84089020,"Compre.-Ignition Internal Combustion Pisotn Engi. For Fishing Trawler,Nes",27600,136535303,134895159
84089090,"Other Engine, Nes",1658,3207778,2948786
84091000,Parts For Aircraft Engines Of 8407.10,0,5181,5079
84099110,For Engines of Industrial use and fishing trawler,100,4494373,4420958
84099190,"Parts For Spark-Ignition Internal Combustion Engines(Excl.Aircraft),Nes",447069,430600164,414005230
84099910,For Engines of Industrial use and fishing trawler,5231,62123638,60810898
84099990,"Parts For Compression-Ignition Internal Combustion Engines, Nes",829538,398745673,353855985
84112200,"Turbo-Propellers, Of A Power >1100kw",750,142869554,138079917
84119900,Oth. Parts Of Gas Turbines (Excl. Of Turbo-Jets And Turbo-Propellers),922,23670776,23204365
84121090,Reaction Engines (Excl. Turbo-Jet/Aircraft),280,43807,36810
84122100,"Hydraulic Power Engines And Motors, Linear Acting (Cylinders)",83734,49904698,32321442
84122900,Hydraulic Power Engines And Motors (Excl. Linear Acting),18486,8826628,5490587
84123100,"Pneumatic Power Engines And Motors, Linear-Acting (Cylinders)",12720,27966216,26260583
84123900,Pneumatic Power Engines And Motors (Excl. Linear Acting),188,3879638,3797278
84128000,"Engines and motors, nes",1743,2971087,2858557
84129090,"Parts Of Engines And Motors Of 8412.10 To 8412.80, Nes",1108,592381,149434
84131100,"Pumps For Dispensing Fuel Or Lubricants, For Filling-Stations Or Garages",12979,9760385,9394292
84131900,"Pumps For Liquids, With Or Designed To Be Fitted With A Measuring Device",8627,18876082,18487171
84132000,Hand Pumps For Liquids (Excl. Those Of 8413.11 Or .19),2254,811337,516300
84133000,Fuel/Lubricating/Cooling-Medium Pumps For Internal Combustion Engines,74542,79648518,64650309
84134000,Concrete Pumps,10777,10605474,9780577
84135000,Reciprocating Positive Displacement Pumps,5418,7775334,7620071
84136000,Rotary Positive Displacement Pumps,44398,34814176,31992658
84137000,Other Centrifugal Pumps,3751554,1839987540,1608907455
84138100,Other Liquid Elevatos Pumps,773596,426242948,375536756
84139100,Parts of Pumps for liq. whts or not fitted with fitted with meas. dev.liquied elev.,50623,142450789,134089888
84139200,Parts Of Liquid Elevators,943,1070106,1046170
84141000,Vacuum Pumps,10241,11416197,10274563
84142000,Hand Or Foot-Operated Air Pumps,10109,2133400,1467835
84143010,Compressors For Refrigerating Equipment For Industrial Use,1341,1773480,1492511
84143090,"Other Compressors For Refrigerating Equipment, Nes",1456903,925752654,532484755
84144000,Air Compressors Mounted On A Wheeled Chassis For Towing,123404,50180748,39490587
84145100,"Table, floor, wall, window, ceiling or roof fans, with a....output not exceeding 125W",99730,20314004,15238566
84145910,Venlating exhaust fan with blade rotating diameter of 24 inch or mere,79912,52479300,48816963
84145920,"Laminar air flow equipment, industrial type",6678,12653320,12365786
84145990,"Otherv Fans, Nes",119728,39435905,33740374
84146000,Hoods Incorporating A Fan Having A Maximum Horizontal Side =<120cm,79594,22968695,20497767
84147000,Gas-tight biological safety cabinets,1615,1597121,1560131
84148010,Air Compressors,309004,240321048,211893868
84148020,"Pumps & Compressors; Hodds With A Fan, Blowers For Use In Piciculture Only",43056,74194703,72098920
84148030,Pumps and compressors,4828,7741104,6442791
84148041,Industrial Type,2055,3005364,2933494
84148049,Compressor Excl Industial and VAT MFG AIRCON,569415,478339498,391956886
84148090,"Other Air Pumps; Air Or Gas Compressors; Hoods With A Fan, Nes",43340,29591792,24746878
84149010,Parts Of Fan,88858,23820386,18919942
84149020,Parts...Of compressor,15957,48705422,47311682
84149090,"Parts Of Air/Vacum Pumps, Of Air/Gas Compressors, Nes",9117,104828886,102060147
84151010,"A/C, Window/wall self contained Requiring more than 300,000 BTU or equivalent",117844,99893158,91829279
84151020,"A/C Machines, window/wall type >90,000 BTU, BUT <3,00,000 BTU",29672,20405307,16229558
84151090,"Window or wall air conditioning machines, self-contained, nes",53496,52446538,50928853
84152010,"Air conditioning machine requiring more than 2,00,000 BTU or equivalent of a kind used for persons,",20,6239,6135
84152020,"AIR CON.MCH >200,000BTU,OR EQV.USE FOR PRSN IN MOTOR VEHI.IMP.BY VAT REG.BUS BDY BLD.",15796,8905140,7398373
84152090,"MOTOR VEHICLE A/C, EXCLUDING VAT REG. BUS BUIDLING IND.",193,85115,83436
84158120,"Air handling unit or HVAC system requiring more than 2,00,000 BTU or equivalent",4337,32022682,31391709
84158210,"Requiring more than 3,00,000 BTU or equivalent",83351,100444818,98465779
84158220,"Air handling unit or HVAC system requiring more than 2,00,000 BTU or equivalent",97157,151245415,138023258
84158290,"Air conditioning machines, with refrigerating unit, no valve, nes",130,162716,159510
84158330,Stability/Humidity chamber for pharmaceutical industries,2775,5163082,4959604
84158390,"Air conditioning machines, without refrigerating unit, nes",307,1089742,1051087
84159010,Indoor or outdoor unit,33923,46503047,45568337
84159090,Parts of other Air Conditioning Machine,794635,337429167,307661152
84161000,Furnace Burners For Liquid Fuel,238,416304,408100
84162000,Other Furnace Burners For Solid Fuel Or Gas (Incl. Combination Burners),747,3924808,3768184
84169000,Parts Of Furnace Burners For Liquid/Solid/Gas Fuel; Mechanical Grates...,445,8268160,8179231
84171000,"Furnaces And Ovens For Roasting, Melting... Of Ores/Pyrites/Metals",27437,16036906,15232530
84172000,Bakery Ovens (Incl. Biscuit Ovens),40572,19267963,16139711
84178000,Industrial Or Laboratory Furnaces (Incl. Incinerators),20193,17507946,14457398
84179000,Parts Of Industrial Or Laboratory Furnaces And Ovens,70270,206564719,202466024
84181000,"Combined refrigerator-freezers, fitted with separate external doors",33577,20390190,18254950
84182100,Compression-type household refrigerators,3440,2303119,2257739
84182900,"Household refrigerators, nes",320865,163274268,95157070
84183000,"Freezers of the chest type, not exceeding 800 L capacity",247875,116737612,107738825
84184000,"Freezers of the upright type, not exceeding 900 L capacity",9668,7312378,6267686
84185000,"Other furniture (chests, cabinets, display counters, show-cases and",10535,4800531,2796486
84186110,"Indstrl.Refrigeration/Freezing Equipment,Compression Type..Heat Excharger)",5310,14452271,14167504
84186190,Oth.Re/Freg.Compres.Type Units Whose Cndnsrs.Are Heat Exchngrs.Ex.Indstrl.,2407,928747,903317
84186910,"Refrigerating Or Freezing Equipment,Heat Pumps, Industrial",372269,181564287,177394392
84186995,Special type laboratory refrigerator imported by pharmaceutical industries,61,1034596,1014210
84186997,"Chiller, capacity 25 tons or above",60413,98067457,96247387
84186999,"Freezers of the upright type, (Excl.) exceeding 900 L or 800L capacity",20283,20194897,18950038
84189900,Parts for imported by VAT registered refrigerator and freezer manufacturers,575418,239848071,217040457
84191100,Instantaneous Gas Water Heaters,8,1252,614
84191900,"Other Instantaneous Or Storage Water Heaters, Non-Electric, Nes",191,123527,89391
84192000,"Medical, Surgical Or Laboratory Sterilizers",13846,9567806,8378653
84193300,"Lyophilisation apparatus, freeze drying units and spray dryers",662,471576,462285
84193400,"Other, for agricultural products",97780,36716166,20254703
84193900,"Non-Domestic Dryers, Nes",125822,103845058,85814713
84194010,Water Distillation Equipment Up To 20 Litres,49,18398,2454
84194090,Water Rectifying Plant,357,423350,373277
84195000,Heat Exchange Units,61538,81260586,76394805
84196000,Machinery For Liquefying Air Or Other Gases,3255,5090358,4985659
84198100,"Non-Domestic Equipment, For Cooking Or Heating Food",39597,31252206,24969950
84198911,Evaporator or condenser or both exceeding 200000 BTU,6120,6916452,6780171
84198919,Other,20698,7568591,5484309
84198990,Other,202257,202494070,190600703
84199000,Parts Of Non-Domestic Heating/Cooling Equipment,4302,5073549,4517563
84201000,Calendering Or Other Rolling Machines (Excl. For Metal/Glass),46619,16052809,8141055
84209100,Cylinders For Calendering Or Other Rolling Machines,6060,4828043,4710903
84209900,"Parts Of Calendering Or Other Rolling Machines, Nes",5763,4289523,4221582
84211100,Centrifugal Cream Separators,373,151850,104295
84211200,Centrifugal Loundry -Dryers Of 1bhp Or More,660,1191579,1168104
84211910,"Other Centrifuges,Including Contrifugal Dryers Nes, For Laboratory Use",8770,19321506,17755936
84211990,"Oth. Centrifuges, incl. Centrifugal dryers; filtering.. Excl.laboratory, industrial type",1061,3712632,3563147
84212110,Water Filtering Or Purifying Machines Of Sterilisers For Laboratory Use,29,450963,442077
84212120,Domestic type water purifying apparatur and machine.,162493,97708502,86517452
84212191,Filtering Or Purifying Machinery & Apparatus To Be Used With Swimm. Pools,2038,703852,391389
84212192,Water purifying machine (Industrial type),30970,58211857,56505451
84212193,Effluent (waste water) Treatment Plant,46741,164756490,161876073
84212194,"Carbon filter, filter housing, diffuser",2165,3679383,3506329
84212195,Sewage treatment plant (STP) imported by VAT complaint water purifying machine/apparatus,7310,5169107,4600023
84212199,Other (excl. effluent waste water treatment plant),114751,73867051,68843171
84212200,Machinery And Apparatus For Filtering/Purifying Beverages (Excl. Water),13525,20429292,20138602
84212300,Oil Or Petrol-Filters For Internal Combustion Engines,92603,80404502,69992137
84212910,Cartridge/Membrane filter,4860,16050551,15509220
84212910,Imported by pharmaceuticals or water purifying machine/apparatus manufacturing industry,11339,26981239,26449592
84212920,Haemodialyser (Artificial Kidney),12552,34124335,32862459
84212990,"Filtering or purifying machinery and apparatus for liquids, NES",16913,28477823,26879986
84213100,Intake Air Filters For Internal Combustion Engines,123407,96533661,84330929
84213290,Filtering or purifying machinery and apparatus for gases,543,985613,938757
84213920,Industrial filter for air or other gases; overhead travelling .. cyclone of industria,78132,85657136,80021079
84213930,Leucocyte filter,8,11854,10061
84213990,Other,97343,238841342,234935326
84213999,"Machinery And Apparatus For Filtering Or Purifying Gases, Nes",1,4488,4400
84219100,"Parts Of Centrifuges, Including Centrifugal Dryers",2186,1966923,1603392
84219910,Parts Of Machinery... For Filtering/Purifying Liquids Or Gases,63953,17851628,13926479
84219990,Parts Of Machinery... For Filtering/Purifying Liquids Or Gases,17180,47227683,44023453
84221100,"Dish Washing Machines, Of The Household Type",2889,1128032,1095014
