hscode,description,net_wt_kg,assess_value_bdt
39052100,Vinyl Acetate Copolymers In Aqueous Dispersion,216844,52354383
39052900,"Vinyl Acetate Copolymers, Excl.That In Aqueous Dispersion, In Primary Form",8801,3763543
39053000,"Polyvinyl Alcohol, Whether Or Not Containing Unhydrolysed Acetate Groups",241351,36476241
39059100,Copolymers In Primary Forms,1157,1048417
39059900,Polymers Of Other Vinyl Esters & Other Vinyl Polymers In Primary Forms Nes,131632,201900945
39061000,"Polymethyl Methacrylate, In Primary Forms",37875,15358460
39069000,"Acrylic Polymers, In Primary Forms, Nes",4188496,826028264
39071000,"Polyacetals, In Primary Forms",45824,11236798
39072100,Other polyethers : Bis (polyoxyethylene) methylphosphonate,7003,2387488
39072900,Other polyethers :EXLCUDING Bis (polyoxyethylene) methylphosphonate,2687928,585282988
39073000,"Epoxide Resins, In Primary Forms",265261,77597050
39074000,Polycarbonate,327211,101112235
39075000,"Alkyd Resins, In Primary Forms",608902,97939230
39076100,Having a viscosity number of 78 ml/g or higher,6745700,800259134
39076900,Other,2995014,439188319
39079100,"Unsaturated Polyesters, In Primary Forms, Nes",472712,59395140
39079900,"Polysters, In Primary Forms,NES",1595248,316981750
39081000,"Polyamide 6,11,12,6,6,6,9,6,10 or 6,12:",491700,107668566
39089000,"Other polymides, in primary forms, nes",110455,38265803
39091000,UREA RESINS; THIOUREA RESINS,1012200,82755517
39092000,Melamine resins,1602134,196714444
39093100,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",2008274,630657350
39093900,Other,425520,16349141
39094000,"Phenolic Resins, In Primary Forms",437345,68834068
39095000,"Polyurethanes, In Primary Forms",3077523,725589077
39100000,Silicones Inprimary Forms,441270,192752395
39111000,"Petroleum Resins... Other Resins And Polyterpenes, In Primary Forms",492411,60506101
39119000,"Polysulphides, Polysulphones And Other Products..., In Primary Forms",6519,2459573
39121100,"Non-Plasticised Cellulose Acetates, In Primary Forms",1,1254
39122000,"Cellulose Nitrates (Incl. Collodions), In Primary Forms",10500,4973926
39123100,"Carboxymethylcellulose And Its Salts, In Primary Forms",385712,119707923
39123900,"Other Cellulose Ethers, In Primary Forms, Nes",436732,259181733
39129000,"Cellulose And Its Chemical Derivatives, In Primary Forms, Nes",69147,210618004
39131000,"Alginic Acid, Its Salts And Esters, In Primary Forms",339954,141018930
39139000,"Natural and modified natural polymers, in primary forms",103351,45495348
39140000,"Ion-Exchangers Based On Polymers Of 39.01 To 39.13, In Primary Forms",1081816,122566917
39159000,"Waste, Parings And Scrap, Of Other Plastics, Nes",131667,6623702
39161000,"Monofilament Dimenson>1mm,Rods..&Prof.Sha.,Polym. Of Ethylene",17,78884
39162000,"Monofil..>1mm,..Of Vinyl Chloride For door, window and photo frame",19812,3711625
39169010,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics",123823,61269070
39169020,Fibre reinforced polymer (FRP) sticks and profile shapes,71,112337
39169090,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics",16144,4400899
39171000,Artificial Guts Of Hardened Proteins Or Of Cellulosic Materials,1266,1899932
39172100,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Ethylene",36621,11803630
39172200,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Propylene",4982,1687261
39172310,Pvc Shrinkable Tube(Plain),43233,11585790
39172390,"Tubes,Pipes And Hoses, Rigid, Of Polymers Of Vinyl Chloride, Nes",33269,14702158
39172910,SILICON TUBING FOR LABORATORY USE;HOSES PIPE FOR GAS CYLINDER,455,5426732
39172999,"Tubes, Pipes And Hoses, Rigid, Of Other Plastics, Nes",238302,78643652
39173110,"Fiexible Silicone Tubing For Laboratory Use,With A Burst Pressure>=27.6mpa",21,36176
39173190,"Other Flexible Tubes,Pipes And Hoses,With A Burst Pressure >=27.6 Mpa",3164,3097087
39173210,"Silicone Tubing With Fitting For Lab.Use,Not Reinforced Or Otherwise Comb.",721,9625061
39173220,"Tubes Upto 10"" Dia For Packing Iv Fluid",117453,42634550
39173290,"Tubes, Pipes And Hoses, Not Reinforced, Without Fittings, Nes",2237,6755994
39173310,"Silicone Tubing For Lab. Use, Nes",26,241974
39173390,"Other Tubes,Pipes&Hoses With Fittings",2213,8066661
39173910,Other Silicone Tubing For Laboratory Use,1478,387389
39173990,"Other Tubes, Pipes And Hoses, Nes",74107,20273414
39174000,"Fittings, For Tubes, Pipes And Hoses, Of Plastic",216552,74163723
39181000,"Floor... Coverings Of Polymers Of Vinyl Chloride, In Rolls Or Tiles",8869,3288083
39189000,"Floor, Wall Or Ceiling Coverings Of Plastics, Nes, In Rolls Or Tiles",23213,6444267
39191000,"Self-Adhesive Tape, Plates, Strip..., In Rolls, Width =<20cm",19299,19448150
39199010,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS, NES",403765,103395352
39199020,Performance Tape/Closure/Side Tape,9973,14037218
39199030,Scratch off label imp. by IND_IRC_VAT reg. SIM_Smart card or Gypsum Boad manf. ind,4,75116
39199091,Re-seal/Self adhesive tape,21536,8936501
39199099,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS, NES",877483,302787348
39201010,Stretch Wrapping Film,47254,11327345
39201030,Mulch film,106038,29565620
39201040,Tarpaulin,5440,1702923
39201090,"Plates..,Of Polymers Of Ethylene, Laminated.. Not Reinforced,Etc.,Nes",350470,94615213
39202010,Polymers of propylene in printed form,53267,22965188
39202020,Non-printed cast polypropylene film,25830,10071192
39202090,Other polymers of propylene(excl printed form),355795,100640716
39203000,"Plates..., Of Polymers Of Styrene, Laminated..Not Reinforced, Etc",42825,10769226
39204300,CONTAINING BY WEIGHT NOT LESS THAN 6% OF PLASTICISERS,24002,6011011
39204910,PVC FILM & PVDC FILM FOR BLISTER PACK FOR MEDICINE,758914,204733929
39204920,Printed PVC sheet,150474,38497389
39204930,PVC film imp. by Ind. IRC_VAT compliant medicine pack. Industries,142252,36356193
39204940,Unprinted PVC sheet,5870,1523449
39204950,PVC FILM IMP. BY IND. IRC VAT COMPLI. GYPSUM BOARD MFG IND.,23442,5910080
39204990,"Other plates...,of polymers of vinyl chloride other than not<6% of plasticisers",210310,53899242
39205100,"Plates..., Of Polymethyl Methacrylate, Laminated Not Reinforced, Etc",90426,23108132
39205900,"Plates..., Of Other Acrylic Polymers, Laminated Not Reinforced, Etc, Nes",33678,8546237
39206100,"Plates..., Of Polycarbonates,Laminated Not Reinforced, Etc",2054,513570
39206210,poly(ethylene terephthalate in printed form,8798,2330717
39206290,Other poly(ethylene terepthalate) excl printed form,724858,183895655
39206390,"Plates..., Of Unsaturated Polyesters, Laminated Not Reinforced, Etc",20582,5152000
39206910,Other polyester in printed form,80,38126
39206920,Unprinted in roll form imported by VAT registered plastic products manufacturing indu,3632,959472
39206999,"Other polyesters, Nes (excl. printed form)",4827,1317442
39207300,"Plates..., Of Cellulose Acetate, Not Reinforced, Etc",9975,2827008
39209100,"Plates..., Of Polyvinyl Butyral, Not Reinforced, Etc",42,106189
39209210,Other plastics polyamides in printed form,41,31300
39209220,Unprinted in roll form imported by VAT registered plastic products manufacturing indu,36152,10483234
39209230,"Unprinted nylon film in roll form imp.by Ind.IRC.VATcompliant medicine packaging ind,",21260,5306128
39209290,"Other plastics polymides, Nes (excl. printed form)",130,107890
39209910,Film For Blister Packing Of Other Plastics,398,107158
39209990,"Plates..., Of Other Plastics, Not Reinforced, Etc, Nes",30527,8667857
39211100,"Cellular Plates, Strips... Of Polymers Of Styrene",15,9229
39211200,"Cellular Plates, Strips... Of Polymers Of Vinyl Chloride",1504,1241054
39211300,"Cellular Plates, Strips... Of Polymers Of Polyurethanes",11781,3259318
39211400,"Cellular Plates, Strips... Of Polymers Of Regenerated Cellulose",70,43155
39211910,Microcellular PET light sheet having a power saving capacity of 20% or more,6876,3830398
39211990,"Microcellular PET light sheet having a power saving capa.of 20% or more, NES",9786,3834526
39219020,Multilayer extruded sheet for plastic.. imported by VAT regtd. plastic tube manufactu,304761,125785344
39219091,"Other cellular plates, strips in printed form..., of plastics",152908,49040767
39219092,Coating materials imported by VAT registered cookingware manufacturers,21,11393
39219093,Tarpaulin,223169,52986569
39219099,"Other cellular plates, strips ..., of plastics, nes",885207,273012271
39221000,"Baths, Shower-Baths And Wash-Basins, Of Plastics",2018,1259525
39222000,Lavatory Seats And Covers Of Plastics,25806,15924046
39229000,"Bidets, Lavatory Pans... And Other Sanitary Ware Of Plastics, Nes",27314,17535977
39231000,"Boxes, Cases, Crates And Similar Articles Of Plastics",47772,13949793
39232100,Sacks and bags (incl. cones) of polymers of ethylene,3998,3419122
39232910,AIRTIGHT STORAGE BAGS WITH ZIPPER,3031,907407
39232990,Article for the conve..of polymers of ther plastic excl.airtght storage bag with zipp,53778,15565410
39233010,"Sachet For Medicin,Inhaler Container,Actuators and Dust Caps for Inhaler",57037,68860760
39233090,"Other Carboys, Bottles, Flasks And Similar Articles Of Plastics",93013,107512713
39234010,Bobbins; Sliver/spinning can,51244,31815417
39234090,"Spools, Cops And Similar Supports Of Plastics",107,495186
39235000,"Stoppers, Lids, Caps And Other Closures Of Plastics",100903,92392714
39239010,"Trays For Transportation And Keeping For Chicks And Eggs, Of Plastics",18394,10664768
39239020,"Nursery Trays For Seedlings, Of Plastics",14448,3586196
39239090,"Articles for the packing of goods, of plastics, nes",17759,7233937
39241000,Tableware And Kitchenware Of Plastics,27201,15873034
39249010,Feeding Bottles,17536,5032836
39249090,"Other Household Articles And Toilet Articles, Of Plastics, NES",148425,36877708
39251000,"Reservoirs... And Similar Containers, Capacity >300 L, Of Plastics",6828,1750992
39253000,"Shutters, Blinds And Similar Articles And Parts, Of Plastics",77,403692
39259000,"Builders' Ware Of Plastics, Nes",124909,33697097
39261000,Office Or School Supplies Of Plastics,61184,13497294
39262010,Gloves (Surgical) Of Plastics & Materials Of Heading 39.01-39.04,9274,4013132
39262090,Art.Of App.&Clothing Accessories(Exl.Gloves)Of Plastics Hd.No.39.01-39.04,41428,15190461
39263000,"Fittings For Furniture, Coachwork Or The Like Of Plastics",110,61967
39264000,Statuettes And Other Ornamental Articles Of Plastics,164215,48111339
39269010,Plastic Coil Used As Contraceptive And Coil Inserter,44,36067
39269030,"Parts And Fittings For Infusino Set, Of Plastics",7235,5837052
39269050,Taflon tape/PTFE tape,2049,3151057
39269060,Cot and Apron,4465,19113100
39269091,Conveyor or transmission belts of belting,9827,18189812
39269092,LP Gas cylinder capacity below 5000 litres,1,750
39269093,PLASTIC FRAME WORKS IMP. BY INDUS. IRC VAT COMPLI CABLE MFG. INDU.,1501,1129607
39269099,"PVC scrn.having intrnl.dia.from 4-8 Mulch and strct.thereof used in agri.& hoti.,nes",674298,728443335
40011000,"Natural Rubber Latex, In Primary Forms Or In Plates, Sheets Or Strips",505,178239
40012200,"Technically Specified Natural Rubber, In Primary Forms Or In Plates, Etc",142368,36617788
40013000,"Balata, Gutta-Percha... And Similar Gums, In Primary Forms Or In Plates",2,104704
40021100,Latex Of Styrene-Butadiene Or Carboxylated Styrene-Butadiene Rubber,491294,87927458
40021900,"Styrene-Butadiene Rubber; Carboxylated Styrene-Butadiene Rubber, Nes",235993,77481526
40022000,"Butadiene Rubber, In Primary Forms Or In Plates, Sheets Or Strip",198925,42530817
40023100,Isobutene-Isoprene (Butyl) Rubber,154800,48063636
40023900,Halo-Isobutene-Isoprene Rubber,4,424184
40024900,Chloroprene (Chlorobutadiene) Rubber (Excl. Latex),57692,30782088
40025100,Latex Of Acrylonitrile-Butadiene Rubber,2,1630
40025900,Acrylonitrile-Butadiene Rubber (Excl. Latex),17255,5652707
40026000,Isoprene Rubber,870,1530690
40027000,Ethylene-Propylene-Non-Conjugated Diene Rubber,20001,8138804
40029900,"Other Synthetic Rubber (Excl. Latex), Nes",209912,75982620
40030000,"Reclaimed Rubber In Primary Forms Or In Plates, Sheets Or Strip",297059,24890152
40040000,"Waste,Parings & Scrap Of Rubber(Ex.Hard Rubber)&Powders Gran.Obt.Therefrom",13005,1383774
40051000,"Rubber Compounded With Carbon Black Or Silica, Unvulcanized",5632,3180383
40052000,"Rubber Solutions; Dispersions, Unvulcanized, Nes Excl Hs 40051000",506,216652
40059100,"Plates, Sheets And Strip Of Unvulcanized, Compounded Rubber, Nes",6,164869
40059900,"Compounded Rubber, Unvulcanized, In Primary Forms",3044,1386537
40069000,"Other Forms And Articles Of Unvulcanized Rubber, Nes",3460,1103198
40070000,Vulcanized Rubber Thread And Cord,27012,8813757
40081100,"Plates, Sheets And Strip Of Cellular Vulcanized Rubber",39362,10162208
40081900,"Rods And Profile Shapes Of Cellular Vulcanized Rubber, Nes",69,182804
40082100,"Plates, Sheets And Strip Of Non-Cellular, Vulcanized Rubber(Excl. Hard)",3272,2182290
40082900,"Rods And Profile Shapes Of Non-Cellular, Vulcanized Rubber (Excl. Hard)",3015,2401014
40091100,NOT REINFORCED OR OTHERWISE COBINED WITH OTH.MATERIAL WITHOUT FITTINGS,10808,8316812
40091200,"TUBES,PIPES & HOSES ..NOT REINFORCED OR OTHERWISE COMB.WITH MAT.WITH FITT.",3380,7252122
40092100,REINFORCED OR OTH.WISE COMBINED ONLY WITH METAL-WITHOUT FITTINGS,39444,7509946
40092200,REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL WITH FITTING,16858,9658184
40093100,REINFORCED OR OTH.WISE COMBINED ONLY WITH TEXTILE MTRLS.WITHOUT FITTINGS,43073,9995416
40093200,REINFORCED OR OTHERWISE COMBINED ONLY WITH TEXTILE MATERIALS-WITH FILLINGS,7261,2257523
40094100,REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS-WITHOUT FITTINGS,4997,1725308
40094200,REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS-WITH FILLINGS,24220,12456028
40101100,"Conveyor Belts Or Belting,Of Vulcanized Rubber Reinforced Only With Metal",4991,3844009
40101200,Conveyor Belts/Belting Of Vulcanised Rubber Reinf'D Only With Textile Mats,25725,11262122
40101900,"Conveyor Belts Or Belting, Of Vulcanised Rubber, Nes",23269,11834494
40103100,"ENDLESS TRNSMSN.BELTS OF TRPZDL.CROSS-SEC.(V-BLT),V-RIBBED OF..>60CM,<180",7481,8936505
40103200,"ENDLESS TRNSMSN.BELTS OF TRPZODL.CROS-SECTION(V-BELTS),OTHER..>60CM<180CM",84087,17524760
40103300,"ENDLESS TRNSMSN.BELTS OF TRZDL.CROSS-SECTION(V-BELTS)V-RIBED..>180CM,<240",34691,9028603
40103400,"ENDLES TRNSMSN.BETLS OF TRPZDL.CROSS-SECTION(V BELTS)OTH.THAN..>180CM,<240",62061,12004581
40103500,"ENDLESS SYNCHRONOUS BELTS,OF AN OUTSIDE CIRCUMFERENCE EXCEEDING >60CM,<150",226,389740
40103600,"ENDLESS SYNCHRONOUS BELTS,OF AN OUTSIDE CIRCUMFERENCE >150CM,<198CM",1440,256847
40103910,RUBBER BELT ROUND NOT EXCEEDING 10 in DIA/FLAT,11403,7801421
40103990,"TRANSMISSION BELTS OR BELTING,NES OTHER THAN RUBBER BELT ROUND<10"" dia/Flat",124755,44041756
40111000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Motor Cars, TV",480267,277634772
40112010,"New pneumatic tyres, of rubber of a kind used on buses or lorries",509754,197660027
40112090,"New pneumatic tyres, of rubber of a kind used on buses or lorries",2300874,866198257
40113000,"New Pneumatic Tyres, Of Rubber For Aircraft",2560,6094490
40114000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Motorcycles, TV",252349,142424996
40115000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Bicycles",72165,27248210
40117010,Of a kind used on agricultural tractors,287184,108200390
40117090,Of a kind used on agricultural tractors,24580,10196735
40118000,"Of a kind used on construction, mining or industrial handling vehicles and machines",58375,25763118
40119000,"Other Tyre, excl. construction, mining or industrial handling vehicles and machines",56372,28259991
40121900,"RETREADED OR USED PNMATIC.TYRES OF RUBBER;SOLID OR CUSHION TYRES,TYRE..NES",48,27041
40122000,Used Pneumatic Tyres Of Rubber,17,9577
40129090,"Solid... tyres, interchangeable tyre treads and flaps, of rubber, nes",59903,25700298
40131000,"INNER TUBES, OF RUBBER, OF A KIND USE ON MOTOR CARS(INCL.STN.WAGON..),BUSES OR LORRIE",7803,2642791
40132000,"Inner Tubes, Of Rubber Of A Kind Used On Bicycles",21257,6845460
40139010,"Inner Tubes, of rubber Of a kind used on tractors and aircraft",21324,6754929
40139020,"Inner tube of rubber, of a kind used on motorcycles",258,82225
40139090,"Inner tubes, of rubber, nes",25733,8507629
40141000,Sheath Contraceptives Of Rubber,100491,91069182
40149000,"Hygienic Or Pharmaceutical Articles Of Vulcanized Rubber, Nes",66094,19209777
40151200,"Gloves, mitteens..Of a kind used for medical, surgical, dental or veterinary purposes",89675,61225303
40151900,Gloves Of Vulcanized Rubber (Excl. Surgical Gloves),74667,30561408
40159000,"Articles Of Apparel And Clothing Accessories Of Vulcanized Rubber, Nes",3395,1797619
40161000,Articles Of Vulcanized Cellular Rubber,10422,5373482
40169100,"Floor Coverings And Mats Of Vulcanized Rubber, Non-Cellular",12858,4177228
40169200,"Erasers, Of Vulcanized Rubber",27420,5383240
40169300,"Gaskets, Washers And Other Seals, Of Vulcanized Rubber",343923,350786626
