hscode,description,net_wt_kg,assess_value_bdt
34024210,"Other organic surface-active agents, whether or not put up for retail sale :, Non-ion",1191,257742
34024290,"Other organic surface-active agents, whether or not put up for retail sale :, Non-ion",666847,154747964
34024910,"Other organic surface-active agents, NES",33236,7952921
34024990,"Other organic surface-active agents, NES",109602,24120699
34025000,Preparations put up for retail sale,82904,15857922
34029010,Detergents,70605,29095440
34029020,Cleaning preparation for steel industries,8196,5053039
34029090,Washing & Cleaning Preparations (Excl. Detergents),381499,179304597
34031100,Lub.Preparations For Treatement Of Tex.Leather Etc With=<70% Petroleum Oil,213752,35041476
34031900,"Other Lubricating Preparations, With =<70% Petroleum Oil, Nes",121651,26518440
34039100,"Lub.Preparations For Treatement Of Tex. Leather Etc, Nes",23012,3141149
34039910,Compressor oil,8935,16065300
34039920,Semi-synthetic lubricating oil,81634,34712439
34039930,Synthetic lubricating Oil,201555,148609682
34039990,"Other Lubricating Preparations, Nes",240197,93887925
34042000,Artificial Waxes Of Polyethylene Glycol,2057,1544882
34049010,Other Waxes,10552,2904040
34049090,"Artificial Waxes And Prepared Waxes, Nes",346352,73169077
34051000,"Polishes, Creams And Similar Preparations For Footwear Or Leather",12285,4873941
34052000,"Polishes,Cream.&Similar Prepa.For Mainten. Of Woodwork Woden Fur.Flo.&Othr",130,65138
34053000,Polishes And Similar Preparations For Coachwork (Excl. Metal Polishes),5992,1927271
34059010,Polishes and other preparations used in the finishing (including electroplating) of met,173019,39730207
34059090,"Other polishes, creams and similar preparations, nes",66253,15585976
34060000,"Candles, Tapers And The Like",14878,4436555
34070000,"Modelling Pastes; Dental Wax And Impression Compounds, For Retail Sale",205808,18553058
35019000,Caseinates And Other Casein Derivatives; Casein Glues,1803,3075344
35021100,"Egg Albumin,Dried",5053,4496832
35029000,"Albumins (excl. egg albumin and milk albumin), albuminates and other derivatives",140,22652184
35030090,"Gelatin and derivatives; isinglass; glues of animal origin, nes",32255,28571171
35040000,"Peptones/protein substances and derivatives, nes; hide powder",890,8130077
35051000,Dextrin and other modified starches,879615,148515162
35052000,"Glues Based On Starches, Dextrins Or Other Modified Starches",435,284875
35061000,"Products Put Up As Glues Or Adhesives For Retail Sale, =<1kg",132574,48117308
35069110,Adhesives Based On Rubber Or Plastic (Incl. Artificial Resins),289526,98900685
35069190,Adhesives Based On Rubber Or Plastic (Incl. Artificial Resins),409797,172011055
35069900,Stripping chemical,235416,69316544
35071000,Rennet And Concentrates Thereof,7,139762
35079010,Streptokinase,24,85495
35079090,Other than Streptokinase,578893,425858642
36020000,"Prepared Explosives, (Excl. Propellent Powders)",335,15330767
36032000,Detonating cords,10,2379776
36035000,Igniters,0,1127262
36036000,Electric detonators,1,851708
36041000,Fireworks,3,1503
36049000,Signalling Flares... And Other Pyrotechnic Articles (Excl. Fireworks),4,1377766
36069000,"Ferro-Cerium, Pyrophoric Alloys; Articles Of Combustible Materials, Nes",17041,1496107
37011000,"Photographic Plates... For X-Ray, In The Flat, Unexposed",95573,231671282
37012000,"Instant Print Flat Film, Unexposed",8615,3131702
37013000,,346099,160502144
37021000,"Photographic Film In Rolls, For X-Ray, Unexposed",3561,3975902
37024300,"Photo Film, In Rolls, Non-Perforated, Width >610mm And Length =<200m",2151,1570894
37029800,Other Photographic film Of a width exceeding 35 mm,5620,2532941
37032000,"OTHER PHOTOGRAPHIC PAPER, FOR COLOUR PHOTOGRAPHY(POLYCHROME)",45,11270
37039000,"OTHER PHOTOGRAPHIC PAPER..,(EXCL.IN ROLLS..,FOR COLOUR PHOTOGRAPHY(POLYCHROME))",7129,1067892
37040000,"PHOTOGRAPHIC PLATES, FILM, PAPER, PAPERBOARD AND TEXTILES, EXPOSED BUT NOT DEVELOPED",31,10402
37050000,"Photographic plates and film, exposed and developed, other than cinematographic film",1,30008
37071000,Sensitising emulsions,27935,9400989
37079000,"OTH.CHEMICAL PREPARATIONS FOR PHOTOGRAPHIC USES..,EXCL.SENSITISING EMULSIONS",79590,7454539
38011000,Artificial Graphite,44100,9692675
38013010,Graphite or carbon electrode paste imported by VAT registered ferro alloy manu. Ind,205000,17971890
38013090,Carbonaceous Pastes For Electrodes & Similar Pastes For Furnace Linings,14993,2159658
38019000,"Preparations Based On Graphite Or Carbon In The Form Of Pastes..., Nes",518059,30353999
38021000,Activated Carbon,256931,16279389
38029000,Activated Natural Mineral Products; Animal Black,3472509,186810366
38040000,Residual Lyes From The Manufacture Of Wood Pulp (Excl. Tall Oil),37532,12536886
38059000,"Oth.Turpenic Oils,Nes;Crude Dipentene,Sulphite Turpentine&Oth.Crude Parac.",18544,13868369
38061010,Rosin And Rasin Asids,2,1241
38061090,Rosin And Rasin Asids,19700,3122307
38069090,"Derivatives of rosin and resin acids,... NES",20160,5685493
38086900,Other,120339,61161913
38089110,"Insecticides For Dairy, Poultry and Agricultural purposes",3302702,2297171547
38089121,Mosquito coil; aerosol; mosquito repellent,15808,5954103
38089129,"Insecticides, rodenticides... and similar products, for retail sale, nes",4049,4579580
38089210,"Fungicides For Dairy, Poultry and Agricultural purposes",5511711,2734070072
38089220,Fungicides Chromatade copper arsenate,7500,2770808
38089291,"Fungicides, NES In bulk",32000,8806795
38089299,"Fungicides, NES Cxcl.in bulk",404,194057
38089310,"Herbi., anti-sprouting prod.&plant-growth regu.:For Dairy, Poultry and Agricul",2900444,985854355
38089391,"Herbicides, anti-sprouting products and plant-growth regulators: NES in bulk",6000,4358743
38089410,"For Dairy, Poultry, Fishery and Agricultural purposes",45795,26705267
38089491,"Disinfectants Cetrimide In bulk, Excl. For Dairy, Poultry and Agricultural, In bulk",21997,7412736
38089910,"For Dairy, Poultry, Fishery and Agricultural purposes",18,13262
38089991,"Insecticides, rodenticides, fungicides, herbicides,..NES in bulk",76563,37811184
38089999,"Insecticides, rodenticides, fungicides, herbicides,..NES in bulK in retail pac",162,157496
38091000,"Finishing Agents, Etc, With A Basis Of Amylaceous Substances Nes",444,318413
38099100,Finishing Agents Etc. Of A Kind Used In The Textile Or Like Industries Nes,894192,136002914
38099200,"Finishing Agents, Etc, Of A Kind Used In The Paper Or Like Industries Nes",309096,56748775
38099300,Finishing Agents Etc. Of A Kind Used In The Leather Or Like Industries Nes,63220,11961634
38101000,Pickling Preparations For Metal Surfaces;Soldering..Powders&Pastes..Mater.,143871,40465312
38109010,Pickling preparations for metal surface....Submerge welding flux for LPG,20100,2265758
38109090,Pickling preparations for metal surface.... Excl. Submerge welding flux for LPG,156706,42703542
38112100,Additives For Lubrctng.Oils Contng.Ptrlum.Oils/Oils Of Bituminous Minerals,152698,88563790
38112900,Additives For Lubricating Oils (Excl. With Petroleum Oils),91934,23519994
38119000,"OTHER PREPARATIONS, EXCL.ANTI-KNOCK PREPARATIONS, ADDITIVES FOR LUBRICATING OILS",126687,38008611
38121000,Prepared Rubber Accelerators,60850,20991738
38122000,"Compound Plasticisers For Rubber Or Plastics, Nes",682635,77938601
38123100,"Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",17600,7158549
38123910,Other,31120,18849584
38123990,Other,1028131,256916207
38130000,Preprton.&Charge For Fire-Extinguishers;Charged Fire-Extinguishing Grenade,344037,10836019
38140010,Organic composite solvent,62880,13926971
38140090,"Organic Composite Solvents And Thinners, Nes; Paint Or Varnish Removers",1153929,187180456
38151100,Supportedcatalysts With Nickel Or Its Compounds,10200,15872790
38151200,Supported Catalysts With Precious Metal Or Its Compounds,0,518903
38151900,"Supported Catalysts, Nes",300,187091
38159000,"Reaction Initiators, Accelerators And Catalytic Preparations, Nes",19096,28610393
38160010,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",313252,46369662
38160090,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",6649540,183773208
38170010,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES,OTHER THAN THOSE OF HEADING 2707 OR 2902",605020,119706879
38170090,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES,OTHER THAN THOSE OF HEADING 2707 OR 2902",1999704,347199212
38180000,"Chemcl.Elements In Disk Wafers/Similar From&Compounds,Doped For Electronic",16,9040
38190000,Hydraulic Brake Fluids And Similar Liquids With <70% Petroleum Oil,135704,33827554
38200000,Anti-Freezing Preparations And Prepared De-Icing Fluids,46647,9533241
38210000,Prepared Culture Media For Development or maintenance of Micro-Organisms(incl.viruses..,8773,48508654
38221200,DIAGNOSTIC...For Zika and other diseases transmitted by mosquitoes of the genus Aedes,305,546328
38221300,Diagnostic or laboratory reagents .. for For blood-grouping,3,68261
38221900,"Dignostic or lab. reagent (Exlud For alariam, Zika, blood-grouping)",56872,566083183
38229000,"Dianostic or Lab. Reagent, NES",274127,762637386
38231100,Stearic Acid,1064,850323
38231200,Oleic Acid,2340,629380
38231900,"OTH.INDUST. MONOCARBOXYLIC FATTY ACIDS.., EXCL.ST.ACID,OLEIC ACID,TALL OIL FATTY ACIDS",317830,46315876
38237000,INDUSTRIAL FATTY ALCHOLS,2620,977333
38241000,Prepared Binders For Foundry Moulds Or Cores,128301,11498898
38244000,"Prepared Additives For Cements, Mortars Or Concretes",1205140,149691044
38245000,Non-Refractory Mortars And Concretes,102344,5233998
38246000,Sorbitol (Excl. That Of 2905.44),1202590,84050351
38249100,Mixtures and preparations consisting mainly of (5-ethyl-2-methyl-2-.......,4014,1712381
38249200,Polyglycol esters of methylphosphonic acid,550,668215
38249910,Other,4493,1116604
38249920,Chlorinated paraffin wax,1750,238906
38249930,Barium/strontium ferrite powder imported by VAT registered manufacturers,225065,42876641
38249950,Coated cal.car....Imp by IND.IRC.VAT reg plastic goods_cal.car filler_cable manf.ind,7149920,195979074
38249960,Desiccant,135218,83986404
38249992,Master batch not containing pigments,218102,19767591
38249993,Mould Powder,109000,12259596
38249999,Other,2529866,539536229
38276100,"Mixture, Containing 15 % or more by mass of 1,1,1-trifluoroethane (HFC-143a)",18225,5851646
38276300,"Other, containing 40 % or more by mass of pentafluoroethane (HFC-125)",3164,911478
38276810,"Mixtures containing halogenated derivatives of methane, ethane or propane...",81100,23409509
38276820,"Other containing substances of subheadings 2903.41 to 2903.48, HFC R-404A",40982,15333521
38276830,"Other containing substances of subheadings 2903.41 to 2903.48, HFC R-404A",48432,18131845
38279000,"Mixtures containing halogenated derivatives of methane,, NES",16,9824
39011000,Polyethylene having a specific gravity of less than 0.94,5372310,795833538
39012000,Polyethylene having a specific gravity of 0.94 or more,13101076,1644632863
39013000,"Ethylene-Vinyl Acetate Copolymers, In Primary Forms",1181036,233622778
39014000,"Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94",5892150,803308392
39019000,"Other Polymers Of Ethylene, In Primary Forms, Nes",1190165,187366542
39021000,"Polypropylene, In Primary Forms",22752867,2800882899
39023000,"Propylene Copolymers, In Primary Forms",9417767,1206249449
39029000,"Other Polymers Of Propylene Or Of Other Olefins, In Primary Forms, Nes",86490,20422721
39031100,"Expansible Polystyrene, In Primary Forms",1395048,258183407
39031900,"Polystyrene (Excl. Expansible), In Primary Forms",1162544,197473453
39032000,"Styrene-Acrylonitrile (San) Copolymers, In Primary Forms",276000,46597184
39033000,Acrylonitrile-butadiena-styrene(ABS) copolymers,1472363,277664431
39039000,"Polymers Of Styrene, In Primary Forms, Nes",1500832,298472484
39041000,"Polyvinyl Chloride, Not Mixed With Other Substances, In Primary Forms",17366788,1716917036
39042100,"Non-Plasticised Polyvinyl Chloride, In Primary Forms",2297800,326073022
39042200,"Plasticised Polyvinyl Chloride, In Primary Forms",734234,133689640
39043000,"Vinyl Chloride-Vinyl Acetate Copolymers, In Primary Forms",15481,11966710
39044000,"Vinyl Chloride Copolymers, Excl. Vinyl Acetate, In Primary Forms",35901,15060546
39046100,"Polytetrafluoroethylene, In Primary Forms",34009,46788791
39046900,"Fluoro-Polymers (Excl. Polytetrafluoroethylene), In Primary Forms",500,1127218
39049000,"Polymers Of Halogenated Olefins, In Primary Forms, Nes",209857,56626192
39051200,Polyvinyl Acetate In Aqueous Dispersion,503137,37736157
39051900,"Polyvinyl Acetate, Excl. That In Aqueous Dispersions, In Primary Forms",3,1855
39052100,Vinyl Acetate Copolymers In Aqueous Dispersion,43565,7926527
39052900,"Vinyl Acetate Copolymers, Excl.That In Aqueous Dispersion, In Primary Form",11000,2658345
39053000,"Polyvinyl Alcohol, Whether Or Not Containing Unhydrolysed Acetate Groups",140742,30001206
39059900,Polymers Of Other Vinyl Esters & Other Vinyl Polymers In Primary Forms Nes,65388,72440032
39061000,"Polymethyl Methacrylate, In Primary Forms",1770,1184654
39069000,"Acrylic Polymers, In Primary Forms, Nes",5096747,1006157643
39071000,"Polyacetals, In Primary Forms",77767,22089722
39072100,Other polyethers : Bis (polyoxyethylene) methylphosphonate,11890,2604474
39072900,Other polyethers :EXLCUDING Bis (polyoxyethylene) methylphosphonate,2063987,471223839
39073000,"Epoxide Resins, In Primary Forms",204855,63601753
39074000,Polycarbonate,333328,100022019
39075000,"Alkyd Resins, In Primary Forms",375009,65927766
39076100,Having a viscosity number of 78 ml/g or higher,6626300,792326624
39076900,Other,5879200,862139162
39079100,"Unsaturated Polyesters, In Primary Forms, Nes",688605,84922282
39079900,"Polysters, In Primary Forms,NES",646850,182268685
39081000,"Polyamide 6,11,12,6,6,6,9,6,10 or 6,12:",295876,74204029
39089000,"Other polymides, in primary forms, nes",76591,31438952
39091000,UREA RESINS; THIOUREA RESINS,1176875,77594457
39092000,Melamine resins,1908775,228341575
39093100,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",1661313,564429861
39093900,Other,437007,28203438
39094000,"Phenolic Resins, In Primary Forms",372161,64146669
39095000,"Polyurethanes, In Primary Forms",2833622,720010739
39100000,Silicones Inprimary Forms,520383,174000653
39111000,"Petroleum Resins... Other Resins And Polyterpenes, In Primary Forms",397126,50412230
39119000,"Polysulphides, Polysulphones And Other Products..., In Primary Forms",139406,32206863
39121100,"Non-Plasticised Cellulose Acetates, In Primary Forms",14,14533
39121200,"Plasticised Cellulose Acetates, In Primary Forms",200,42077
39122000,"Cellulose Nitrates (Incl. Collodions), In Primary Forms",12900,5742088
39123100,"Carboxymethylcellulose And Its Salts, In Primary Forms",420065,141126337
39123900,"Other Cellulose Ethers, In Primary Forms, Nes",391121,211045864
39129000,"Cellulose And Its Chemical Derivatives, In Primary Forms, Nes",85740,112687193
39131000,"Alginic Acid, Its Salts And Esters, In Primary Forms",434200,121649341
39139000,"Natural and modified natural polymers, in primary forms",53682,143730682
39140000,"Ion-Exchangers Based On Polymers Of 39.01 To 39.13, In Primary Forms",941788,82816268
39159000,"Waste, Parings And Scrap, Of Other Plastics, Nes",219922,10044379
39161000,"Monofilament Dimenson>1mm,Rods..&Prof.Sha.,Polym. Of Ethylene",26,1191889
39162000,"Monofil..>1mm,..Of Vinyl Chloride For door, window and photo frame",19128,3979810
39169010,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics",140214,68674680
39169020,Fibre reinforced polymer (FRP) sticks and profile shapes,6534,2585693
39169090,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics",20630,7126046
39171000,Artificial Guts Of Hardened Proteins Or Of Cellulosic Materials,2348,1199837
39172100,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Ethylene",572674,165379676
39172200,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Propylene",15910,4221812
39172310,Pvc Shrinkable Tube(Plain),55114,24241113
39172390,"Tubes,Pipes And Hoses, Rigid, Of Polymers Of Vinyl Chloride, Nes",124351,40060654
39172910,SILICON TUBING FOR LABORATORY USE;HOSES PIPE FOR GAS CYLINDER,739,207173
39172991,"Tubes, Pipes And Hoses, Rigid, Of Other Plastics, Nes",100,98563
39172999,"Tubes, Pipes And Hoses, Rigid, Of Other Plastics, Nes",93840,27854405
39173110,"Fiexible Silicone Tubing For Laboratory Use,With A Burst Pressure>=27.6mpa",2,234972
39173190,"Other Flexible Tubes,Pipes And Hoses,With A Burst Pressure >=27.6 Mpa",4440,1976665
39173210,"Silicone Tubing With Fitting For Lab.Use,Not Reinforced Or Otherwise Comb.",66,614986
39173220,"Tubes Upto 10"" Dia For Packing Iv Fluid",220363,83911110
39173290,"Tubes, Pipes And Hoses, Not Reinforced, Without Fittings, Nes",5977,8036347
39173390,"Other Tubes,Pipes&Hoses With Fittings",13855,3001186
39173910,Other Silicone Tubing For Laboratory Use,334,1639638
39173990,"Other Tubes, Pipes And Hoses, Nes",99494,22525535
39174000,"Fittings, For Tubes, Pipes And Hoses, Of Plastic",216370,103262950
39181000,"Floor... Coverings Of Polymers Of Vinyl Chloride, In Rolls Or Tiles",33513,9680406
39189000,"Floor, Wall Or Ceiling Coverings Of Plastics, Nes, In Rolls Or Tiles",37978,11766891
39191000,"Self-Adhesive Tape, Plates, Strip..., In Rolls, Width =<20cm",59764,34770970
39199010,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS, NES",540366,114519752
39199020,Performance Tape/Closure/Side Tape,9354,3751115
39199030,Scratch off label imp. by IND_IRC_VAT reg. SIM_Smart card or Gypsum Boad manf. ind,1,627
39199091,Re-seal/Self adhesive tape,25514,10916381
39199099,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS, NES",475116,208554737
39201010,Stretch Wrapping Film,51573,13828811
